ticker,category,as_of_date,growth_rate,wacc,beta,revenue_growth,fcf_yield,dcf_over_price,mc_mean_over_price,mc_std_over_price,mc_prob_undervalued,net_cash_per_share_over_price,relative_vs_history_pct,momentum_6m,momentum_12m,annualized_volatility,realized_return_pct,realized_label
V,Financials (S&P 500),2024-03-04,0.11405663596042315,0.07532655061612464,0.787988551208415,0.11405663596042306,0.030009087992078895,1.3863291763412857,1.149817239221832,0.36115402516058775,0.6157443491816056,-0.007497362367743702,38.01,13.52,26.35,15.03,34.67,UNDERVALUED
ACM,Industrials (S&P 400),2024-03-04,0.09357027458244804,0.07847281294205605,1.0348150091383375,0.09357027458244797,0.035490328517713145,1.111395837122653,0.9703255337494016,0.2823810691382701,0.4077530509691314,-0.12535742963455224,88.97,1.87,1.01,21.3,-25.85,OVERVALUED
AIT,Industrials (S&P 400),2024-03-04,0.1580081854243185,0.08557246745853486,1.0836079240634677,0.1580081854243184,0.0166460712273808,0.6607079969413223,0.6582011190834767,0.24703899420169834,0.08992805755395683,-0.03928486541570519,37.2,19.1,30.25,25.66,86.22,UNDERVALUED
ARMK,Consumer Discretionary (S&P 400),2024-03-04,0.17504901817886398,0.07,0.9270298959200668,0.17504901817886387,0.08469648016736314,5.402111640754895,3.9064132075198064,1.618508731980086,0.9939698492462311,-0.6347828848563588,-42.93,13.23,15.92,27.84,97.2,UNDERVALUED
ASH,Materials (S&P 400),2024-03-04,-0.08364700961940608,0.07,0.7551254288516256,-0.0836470096194061,0.08507116819649284,1.3495023264450903,0.9938794782520518,0.26062004855168713,0.46924603174603174,-0.2257858312266948,17.98,11.32,-5.95,28.74,-19.28,OVERVALUED
AYI,Industrials (S&P 400),2024-03-04,-0.013454481915079475,0.0863574039409653,1.0768723548117798,-0.013454481915079504,0.03652425228352791,0.5906608113616528,0.5736178221741315,0.14419084887570865,0.0017626321974148062,-0.024287340205500003,57.58,56.58,30.69,30.06,34.01,UNDERVALUED
CBT,Materials (S&P 400),2024-03-04,-0.09025688498032858,0.08969751366800933,1.3765085130527948,-0.09025688498032863,0.08290304294397485,0.5353429743732792,0.5663802353165047,0.20416861235500533,0.03876404494382023,-0.24606289909282933,-4.04,17.94,5.7,29.85,2.8,FAIRLY VALUED
CMC,Materials (S&P 400),2024-03-04,-0.012783782228289908,0.09303520981475594,1.429490227331181,-0.012783782228289936,0.06149133599109947,0.8187962237556478,0.8385642464181822,0.23607317791610102,0.22846441947565543,-0.09400380660342275,54.38,-7.31,-0.95,31.68,30.56,UNDERVALUED
CRS,Industrials (S&P 400),2024-03-04,0.3888253553340957,0.10380804597467469,1.6032812747007152,0.38882535533409573,0.01724155719517474,1.0156869097902053,0.6571735634473606,0.2686375204196523,0.10531645569620253,-0.20990359481004764,-13.05,1.8,26.79,41.09,659.17,UNDERVALUED
DCI,Industrials (S&P 400),2024-03-04,0.03756124115405557,0.07814885418654625,0.9091498243763381,0.03756124115405553,0.07047168318394181,1.8370271025462828,1.5872380517134854,0.37729099362253965,0.9578355586788475,-0.05521393979780991,28.68,12.97,10.44,20.98,33.22,UNDERVALUED
DLB,Information Technology (S&P 400),2024-03-04,0.03664959048263938,0.07912457153930887,0.8409617131136689,0.03664959048263948,0.030397181977637185,0.887228027269979,0.7968912648299912,0.1613729389370873,0.1319832402234637,0.0921113726021528,16.47,-2.16,0.35,23.61,-17.9,OVERVALUED
GEF,Materials (S&P 400),2024-03-04,-0.133120334230167,0.07,0.7938802810360533,-0.3424206630443342,0.1103205003310594,0.6959341884055111,0.6258013441060942,0.26386151814820535,0.060142711518858305,-0.7073740462055549,28.09,-11.57,-2.53,24.03,50.28,UNDERVALUED
