ticker,category,as_of_date,growth_rate,wacc,beta,revenue_growth,fcf_yield,dcf_over_price,mc_mean_over_price,mc_std_over_price,mc_prob_undervalued,net_cash_per_share_over_price,relative_vs_history_pct,momentum_6m,momentum_12m,annualized_volatility,realized_return_pct,realized_label
BKNG,Consumer Discretionary (S&P 500),2025-08-26,0.17858301727677373,0.08247670935193756,0.9761631747994698,0.11111631172478352,0.04536581267744779,2.2749810519976394,2.199124186324427,0.8400239806112865,0.9747634069400631,-0.004919319047879689,20.9,13.76,50.11,26.98,-7.27,OVERVALUED
BSX,Health Care (S&P 500),2025-08-26,0.14914448132201663,0.0727183820230861,0.748550144811542,0.17605337078651687,0.014764047397565625,0.720807590177519,0.5601853393368235,0.190016640634637,0.022510822510822513,-0.06586007454994074,50.51,4.76,34.38,22.57,-53.6,OVERVALUED
BF-B,Consumer Staples (S&P 500),2025-08-26,-0.030381089012317952,0.07,0.5487966745380431,-0.04858784107228339,0.04875073643770284,0.9680259625030055,0.6764491655725836,0.16275178609733912,0.01791044776119403,-0.168078220768936,-41.67,-8.12,-32.53,38.06,-1.58,FAIRLY VALUED
BRO,Financials (S&P 500),2025-08-26,0.149137249743583,0.07,0.4166881265770638,0.12050488211478924,0.03796816938967777,2.242062608961893,1.668843945241722,0.5787601855588252,0.8970873786407767,-0.1244339843453225,13.16,-16.08,-5.29,23.38,-24.23,OVERVALUED
BG,Consumer Staples (S&P 500),2025-08-26,-0.11122473821072942,0.07,0.4503612870784,-0.10802821632515956,0.043590327431613334,0.3545125812552893,0.25010152329614677,0.12147088777122046,0.0,-0.34327839138083993,15.2,17.96,-10.87,29.41,40.77,UNDERVALUED
BLDR,Industrials (S&P 500),2025-08-26,-0.1505008606433963,0.08013886355685168,1.08279118487365,-0.04075712406557047,0.097581599143482,0.4931416584186239,0.7170858764384995,0.21744237862140608,0.10413793103448275,-0.2579089341110072,61.76,0.42,-21.7,43.99,-50.71,OVERVALUED
AVGO,Information Technology (S&P 500),2025-08-26,0.2463119100387665,0.12535231354957174,1.9539527893799389,0.4398503587481504,0.008973471931567042,0.2170672199975043,0.22346229095164455,0.08831736353122643,0.0,-0.04199472138629491,462.05,40.7,81.18,57.66,23.05,UNDERVALUED
CHRW,Industrials (S&P 500),2025-08-26,-0.15282373617240452,0.07097353939627513,0.7210083742536831,0.007303351023840443,0.020170565266764858,0.08157984966270393,0.1097537923992889,0.04227514799013582,0.0,-0.10762038156024469,57.14,30.92,27.8,31.92,15.13,UNDERVALUED
CAH,Health Care (S&P 500),2025-08-26,0.1184519571491125,0.07,0.4116607309882139,0.10658652837607754,0.07827298454809922,4.152695118928933,3.117847250789743,0.902304330131842,1.0,0.0011511311052722027,-86.49,16.75,36.89,23.02,56.51,UNDERVALUED
CPT,Real Estate (S&P 500),2025-08-26,0.041684526216844375,0.07,0.5742170690470302,0.0011770221922184241,0.03765600885118627,1.0067388669136113,0.6572089645187328,0.20016502533214026,0.03571428571428571,-0.3094913589028122,50.06,-8.2,-7.76,21.91,2.85,FAIRLY VALUED
CDNS,Information Technology (S&P 500),2025-08-26,0.14153273653806853,0.10288852818640035,1.4019593206264573,0.13478725844049344,0.0002388553989483889,0.007191674102978766,0.007729989003998275,0.002485316035634273,0.0,0.0006257525557342324,30.18,35.48,25.6,40.79,-8.85,OVERVALUED
CAT,Industrials (S&P 500),2025-08-26,0.04430115136622015,0.08150404032735514,1.1761999710620483,-0.033566954965702354,0.047569703433892385,1.069663463429191,0.9789927170670317,0.28774608810782354,0.4317439581972567,-0.1543024165826904,23.09,26.96,25.74,30.18,90.77,UNDERVALUED
CCL,Consumer Discretionary (S&P 500),2025-08-26,0.43391988003804216,0.0964358531230016,1.837129212782894,0.15875515213263558,0.06922383897462633,7.65130815943142,3.9163780497164886,1.4194541278000927,0.9910242872228089,-0.6743417201956161,0.08,32.13,91.87,47.11,-19.12,OVERVALUED
CARR,Industrials (S&P 500),2025-08-26,0.14046963381529354,0.08028029528040735,1.1330577315988404,0.18653369215344837,0.026608117902914414,1.107151343988867,1.0107429331770108,0.3994716567100058,0.45454545454545453,-0.15345848727072328,8.07,1.2,-5.55,33.97,-8.13,OVERVALUED
CBOE,Financials (S&P 500),2025-08-26,0.017033159808249154,0.07,-0.1886870203245372,0.08506691400556513,0.009981328051541286,0.2776150896284298,0.2018746697983867,0.045337411597242694,0.0,-0.02683999742042945,44.73,18.93,17.18,22.54,21.71,UNDERVALUED
CDW,Information Technology (S&P 500),2025-08-26,-0.05967867831325202,0.07936970077670613,1.1471820670815438,-0.01765063622754491,0.04776424266729823,0.4154275078531175,0.35716081334129535,0.14737769105709497,0.0,-0.25681353404087703,-12.81,-8.54,-27.56,32.44,-17.14,OVERVALUED
COR,Health Care (S&P 500),2025-08-26,0.10999159633925548,0.07,0.028295416689763046,0.12123726764954056,0.05502356102353473,2.7676469314499013,2.0769719200513106,0.5652300146231127,0.9873908826382153,-0.022399094834191363,78.12,16.02,22.87,21.23,9.45,UNDERVALUED
CNC,Health Care (S&P 500),2025-08-26,0.06214504138555843,0.07,0.11549459814464422,0.05890947343813921,0.217901517386987,8.037294492980534,5.8989017939689194,1.332388755430315,1.0,-0.3775498012191138,-69.6,-49.63,-63.51,54.7,123.8,UNDERVALUED
CHTR,Communication Services (S&P 500),2025-08-26,0.009790655809884585,0.07,0.8118920397479155,0.00875345651656381,0.22540051918365114,3.919402183904311,2.265188558074418,0.9765597439391732,0.8924833491912464,-2.517749282165974,-14.38,-24.56,-23.53,41.68,-44.59,OVERVALUED
CF,Materials (S&P 500),2025-08-26,-0.2715335771901001,0.07,0.40441746961710906,-0.10481073744533254,0.15357035291099685,0.7174309231252293,1.6987714091787098,0.33259757980023047,0.9909547738693467,-0.11318745078048809,56.57,12.69,10.32,32.59,48.1,UNDERVALUED
CVX,Energy (S&P 500),2025-08-26,-0.09416624381635685,0.07,0.6866889301624453,-0.017769268661794804,0.10567037315392519,1.7851539431614427,1.3932474796235166,0.31260442471845046,0.8963474827245804,-0.06631357672121851,25.2,3.81,11.43,24.72,35.92,UNDERVALUED
CRL,Health Care (S&P 500),2025-08-26,0.00925394836520721,0.08507967378780637,1.3877619402070895,-0.01923277640940871,0.01798983403411222,0.05635950535402054,0.041050312793703525,0.08301514513499887,0.0,-0.3021141117535417,31.08,-2.53,-20.25,54.12,78.03,UNDERVALUED
CHD,Consumer Staples (S&P 500),2025-08-26,0.06586951976877131,0.07,0.06446706726986383,0.04076415753506365,0.008146096598944481,0.26498456939641085,0.18007297240038442,0.05083284181910629,0.0,-0.05532026976641103,-3.16,-14.38,-8.5,20.78,6.81,UNDERVALUED
CI,Health Care (S&P 500),2025-08-26,0.17147149645811743,0.07,0.09860403750440959,0.26815697144240824,0.029425585510161917,1.5967890087218564,1.1273026923702862,0.4475647890369365,0.5698924731182796,-0.3035968830939939,13.13,-0.68,-13.64,29.7,-6.6,OVERVALUED
CTAS,Industrials (S&P 500),2025-08-26,0.08857378182209619,0.0734223997199318,0.7224296142181993,0.0885737818220963,0.02224057791007903,0.9092920499470495,0.7206537960654741,0.20170499227776492,0.10178117048346055,-0.027236041381263957,56.84,4.65,8.87,25.12,-3.49,FAIRLY VALUED
CSCO,Information Technology (S&P 500),2025-08-26,0.021549526281104958,0.07760741042773531,0.9016433441096826,-0.05605459840696165,0.07615359435727648,1.8169676412733122,1.5613905878540433,0.3743346852742074,0.9464931308749096,-0.08739960122439591,75.17,8.08,38.48,22.4,63.56,UNDERVALUED
CME,Financials (S&P 500),2025-08-26,0.10511602470470516,0.07,-0.06462227272876081,0.09880083887504705,0.04256257806859654,2.0134769270669617,1.4961496512210974,0.3742541809265593,0.9138110072689511,-0.005696978995947697,32.28,10.57,37.09,18.18,3.61,FAIRLY VALUED
CLX,Consumer Staples (S&P 500),2025-08-26,-0.040059547976722176,0.07,0.22026842300311894,-0.040059547976722155,0.015153023072940386,0.1189228315613839,0.04095905335415177,0.0459807430634418,0.0,-0.19342583815381062,-35.83,-21.79,-20.45,20.9,-5.68,OVERVALUED
KO,Consumer Staples (S&P 500),2025-08-26,0.04610709843191407,0.07,0.08619878954927439,0.028565808453905668,0.04264758959856942,1.4197881806552024,1.0279022051850433,0.2515498866651929,0.533135509396637,-0.11718293939957519,8.84,-1.51,1.36,17.24,35.4,UNDERVALUED
CTSH,Information Technology (S&P 500),2025-08-26,0.00789553399802334,0.08033831732041916,0.9061050241507005,0.019790213403606677,0.07165132516704761,1.5733375172012538,1.4350663631705411,0.3219977455704214,0.9110054347826086,0.021643505411850294,9.41,-14.11,-5.05,25.02,-13.09,OVERVALUED
CL,Consumer Staples (S&P 500),2025-08-26,0.057720807499638704,0.07,0.07651391588669013,0.03309862774322866,0.05958840039546779,2.1664716599387344,1.5807733089819984,0.3731541681179979,0.9433771486349848,-0.11118098539320109,-16.63,-5.6,-17.45,20.68,9.27,UNDERVALUED
FIX,Industrials (S&P 500),2025-08-26,0.30280802079139946,0.12124352193533153,1.7946256432542873,0.3496831042721385,0.01684937306865891,0.8911111238250701,0.7948960017599672,0.27521460671126713,0.18309154577288644,0.00961355738106895,112.91,89.29,109.75,57.86,136.98,UNDERVALUED
CMCSA,Communication Services (S&P 500),2025-08-26,0.009442600249088606,0.07,0.671666919249028,0.017759023459349193,0.14538542367741986,3.444738016570509,2.3187665317213053,0.6434197251411131,0.9887755102040816,-0.8047520993532273,-8.49,-2.29,-12.5,28.15,-12.25,OVERVALUED
COP,Energy (S&P 500),2025-08-26,-0.16487016417289158,0.07603300896965864,0.9300451964945956,-0.02486596248730874,0.08918736660245435,0.7517265780814907,0.9384092252707139,0.22747556033964625,0.39631336405529954,-0.1559250014606018,23.88,2.66,-10.07,33.58,43.37,UNDERVALUED
CEG,Utilities (S&P 500),2025-08-26,-0.018001636662575038,0.11089451421800942,1.6770067919714235,-0.054177702865398504,0.028355859695058296,0.24400348304862252,0.25882201607351757,0.073074686499087,0.0,-0.05472764108858164,-4.14,17.71,63.34,66.31,-13.31,OVERVALUED
ED,Utilities (S&P 500),2025-08-26,-0.013298378767576446,0.07,-0.10101434198598021,0.040441928663984175,0.03640824370869143,0.17599000328621658,-0.05791630212444964,0.14540076079676786,0.0,-0.7921819199622385,15.03,1.44,2.58,19.82,12.22,UNDERVALUED
COIN,Financials (S&P 500),2025-08-26,0.4335195361946693,0.14557931499166207,2.4831339313434992,1.1117178931939855,0.0031039542354630617,0.2796845791671059,0.17367681691119394,0.026515808920622257,0.0,0.05897186543376871,-91.48,44.85,45.92,86.39,-44.13,OVERVALUED
CTVA,Materials (S&P 500),2025-08-26,-0.01579358139669851,0.07224805419523038,0.6768999333280346,-0.018460466736328805,0.032702163147744545,0.8081744203031335,0.6385768721582303,0.1293320712176109,0.0,0.008026932618809785,38.26,18.34,34.48,24.8,8.51,UNDERVALUED
CPAY,Financials (S&P 500),2025-08-26,0.07691366346650463,0.08586097960332148,1.410200296879062,0.057713203142651166,0.055745369272573356,1.2976132008739207,1.2648921545531413,0.44204174749374897,0.6818713450292397,-0.28235025430656563,15.63,-12.55,9.13,35.23,26.7,UNDERVALUED
COST,Consumer Staples (S&P 500),2025-08-26,0.058851038876004624,0.07,0.5742950768545767,0.05020017334599034,0.01473846245890454,0.5799339129461273,0.4339267565182272,0.09729036332328685,0.0,0.004188443056885462,56.32,-8.54,7.62,21.73,-0.25,FAIRLY VALUED
CSX,Industrials (S&P 500),2025-08-26,-0.010592694522917223,0.07,0.7558465409822761,-0.007982533942825953,0.06845420177135857,1.4151805454472919,0.9931427585473291,0.2596276026615976,0.49259624876604147,-0.29732897981074374,-0.49,2.18,-2.34,26.13,59.49,UNDERVALUED
CRH,Materials (S&P 500),2025-08-26,0.04262368306380315,0.08571305208714049,1.2434109245319376,0.017825974992131392,0.07019238564319591,1.4645958218780526,1.3942459672111955,0.3876000358900416,0.8488441019561351,-0.15475017438973493,67.67,12.54,28.15,32.63,-17.62,OVERVALUED
CMI,Industrials (S&P 500),2025-08-26,0.10214257001495408,0.08845206149289869,1.2171668960641373,0.0010861588140319977,0.07418822013547968,2.1982934081398504,2.238032433181659,0.7554195384469338,0.9862700228832952,-0.10943447414744241,-15.07,9.83,31.48,30.1,50.5,UNDERVALUED
DRI,Consumer Discretionary (S&P 500),2025-08-26,0.08602376094128417,0.07,0.674938158020887,0.08602376094128415,0.058332700921475134,2.4805767300883144,1.8195359627975005,0.5282242512998911,0.9635108481262328,-0.22051632062925097,20.05,7.66,37.85,29.43,9.17,UNDERVALUED
CVS,Health Care (S&P 500),2025-08-26,0.07522797554041682,0.07,0.3623447950619084,0.04201791064800322,0.16714714437419875,6.024930162243737,4.223167130603301,1.1337246872176174,1.0,-0.8507021409317812,6.47,14.43,27.37,37.74,35.04,UNDERVALUED
DHR,Health Care (S&P 500),2025-08-26,-0.05337029643653379,0.07724083399914367,0.9506859861519494,-0.0006278777731268313,0.040695780538444234,0.6146442869232103,0.5173556623816448,0.13933053885083438,0.0,-0.10234450994592505,8.41,-1.22,-23.06,30.75,5.46,UNDERVALUED
DVA,Health Care (S&P 500),2025-08-26,0.05064136959031584,0.07,0.5090176521922736,0.05563384034806168,0.14635545431906652,4.371470582889925,2.9760332948522086,0.8719942834644621,0.9959514170040485,-1.0092374954362002,-6.14,-4.98,-9.94,32.46,26.36,UNDERVALUED
DECK,Consumer Discretionary (S&P 500),2025-08-26,0.17237983151431813,0.10514492127135577,1.4408567828243422,0.16275363167227294,0.03358954509137835,1.2292283238879524,1.3509151801613035,0.5147850053170191,0.7393939393939394,0.09441202633013664,-37.22,-21.58,-30.01,53.14,-21.84,OVERVALUED
DE,Industrials (S&P 500),2025-08-26,-0.00747695991378361,0.07,0.8016814851562447,-0.16149913690081,0.03114308433073479,0.3509840942845394,0.144993845636431,0.11830948386603744,0.0,-0.44411405556683264,16.51,2.61,29.76,28.68,28.9,UNDERVALUED
DVN,Energy (S&P 500),2025-08-26,-0.08810584955023537,0.0816537789669338,1.2506108939755975,0.04469786341591296,0.07078608400881503,0.4970371460072438,0.46538358050193995,0.20181466391397992,0.0077170418006430866,-0.3738456458938562,1.96,0.77,-18.65,40.87,43.57,UNDERVALUED
DELL,Information Technology (S&P 500),2025-08-26,-0.03347289665570907,0.10751088613849584,1.850085600297362,0.08076901328809725,0.07541387793431495,0.5664745858610984,0.6063858398853653,0.2055797305606318,0.053562405255179385,-0.23249988438449568,57.16,14.46,19.07,50.48,236.15,UNDERVALUED
DXCM,Health Care (S&P 500),2025-08-26,0.17728752268049597,0.0825395947985166,1.0466608897738918,0.11338100102145046,0.01909757216816061,0.9911127416318978,0.957410857442415,0.41232651559985545,0.3981308411214953,-0.06662052227257363,-49.63,-15.34,2.77,41.35,18.52,UNDERVALUED
DAL,Industrials (S&P 500),2025-08-26,0.10393597066939897,0.08675529367519003,1.8102903311185097,0.06193150496141125,0.061094124776963535,1.3947508887327091,1.395586535525223,0.5691604388528911,0.7302784222737819,-0.503835876142535,-1.6,-0.01,49.54,50.65,34.01,UNDERVALUED
