ticker,category,as_of_date,growth_rate,wacc,beta,revenue_growth,fcf_yield,dcf_over_price,mc_mean_over_price,mc_std_over_price,mc_prob_undervalued,net_cash_per_share_over_price,relative_vs_history_pct,momentum_6m,momentum_12m,annualized_volatility,realized_return_pct,realized_label
LNT,Utilities (S&P 500),2024-08-31,-0.04233055885850179,0.07,0.36130165522366753,-0.04233055885850178,0.08066695227538533,1.176048997001863,0.7122864082283801,0.28655544146597484,0.1831275720164609,-0.6745144867689555,9.08,22.26,20.57,18.7,27.01,UNDERVALUED
MO,Consumer Staples (S&P 500),2024-08-31,-0.00899071925754058,0.07,0.3449330246655376,-0.008990719257540603,0.16084603106473544,3.962526525380898,2.884140080242838,0.6434488105603914,1.0,-0.27334981612488474,-12.27,41.38,32.94,18.04,43.11,UNDERVALUED
GOOGL,Communication Services (S&P 500),2024-08-31,0.0868277022726951,0.09480089900437244,1.27708014866925,0.08682770227269514,0.028983297761485772,0.7232510925897649,0.7416138593544829,0.23073662123222494,0.13773087071240106,-0.00152118280722475,55.43,22.66,20.12,27.71,110.12,UNDERVALUED
GOOG,Communication Services (S&P 500),2024-08-31,0.0868277022726951,0.0946820812038764,1.2741053733701693,0.08682770227269514,0.028678463020403257,0.7172629301655566,0.7492524905215383,0.2322624268736449,0.1377497371188223,-0.0015051836144829316,56.19,23.17,20.35,27.52,106.4,UNDERVALUED
AMT,Real Estate (S&P 500),2024-08-31,0.03802849026478938,0.07,0.43626379483040667,0.03802849026478943,0.0288362982373101,0.5298134191474186,0.27533056712999027,0.15281408552280265,0.0,-0.45736955971220294,17.42,10.57,27.99,25.83,-15.89,OVERVALUED
AME,Industrials (S&P 500),2024-08-31,0.07258236282076513,0.07048483524792615,0.7958257026970026,0.07258236282076504,0.06107735041388762,2.4151503423422467,1.7915338814501385,0.4293666150124268,0.989310009718173,-0.07602729108505969,12.43,-5.25,7.92,20.06,41.59,UNDERVALUED
AMGN,Health Care (S&P 500),2024-08-31,0.07092656612088288,0.07,0.7308765911502236,0.07092656612088288,0.03986818645056478,1.3208548249299041,0.9044273586494255,0.2828603890912551,0.37356919875130074,-0.3170708818352835,16.81,21.17,34.15,24.63,37.19,UNDERVALUED
APH,Information Technology (S&P 500),2024-08-31,-0.005410758139903327,0.09253948565261716,1.285139746542739,-0.005410758139903351,0.027738810044665954,0.3961397399896965,0.40639380792741286,0.11050788276553009,0.0,-0.03599788540539959,73.92,20.97,53.91,22.88,130.65,UNDERVALUED
AON,Financials (S&P 500),2024-08-31,0.07188075967625607,0.07,0.4000269010567467,0.07188075967625611,0.04939922281594425,1.873081376372582,1.3590982454037952,0.3507205342405467,0.8297029702970297,-0.16698225238032202,7.67,9.26,3.98,21.0,3.7,FAIRLY VALUED
APA,Energy (S&P 500),2024-08-31,-0.2524604966139955,0.07,0.5300512932455191,-0.2524604966139955,0.3031738623634027,1.1918729306569014,2.9218912106277353,0.6520303702434342,1.0,-0.6565075340496319,11.42,-3.64,-33.06,31.9,69.58,UNDERVALUED
ADI,Information Technology (S&P 500),2024-08-31,0.02427061267844155,0.1033235271989048,1.5441917192031849,0.024270612678441477,0.037289614333871623,0.5165502139525656,0.5511458889755462,0.16014926551973138,0.02089704383282365,-0.05356119986309904,38.22,21.12,31.55,29.68,62.52,UNDERVALUED
AMAT,Information Technology (S&P 500),2024-08-31,0.028388598022105915,0.12857614992363647,2.088962405998251,0.028388598022105877,0.0207245593890512,0.2292786872611278,0.23850203105766246,0.048733998070525496,0.0,0.0008223534919199944,107.91,-5.49,30.11,38.55,155.57,UNDERVALUED
AAPL,Information Technology (S&P 500),2024-08-31,-0.02800460530319937,0.08217960717600895,1.0087595322670422,-0.028004605303199367,0.023072079936311687,0.3697803064594363,0.33869393278116944,0.08404598212488743,0.0,-0.022971759661951436,65.11,31.11,22.52,22.4,37.08,UNDERVALUED
ADM,Consumer Staples (S&P 500),2024-08-31,-0.07504234117137343,0.07,0.4672875828204896,-0.07504234117137343,0.12214714388572787,2.0844475677822065,1.5137833715317621,0.394972339325995,0.9134419551934827,-0.28150185142641215,-23.34,16.52,-20.57,32.91,43.39,UNDERVALUED
APTV,Consumer Discretionary (S&P 500),2024-08-31,0.14649208073646292,0.07606446368061578,1.1481850924878088,0.14649208073646292,0.04229518029249763,2.0763436673682927,1.7814959365525607,0.7368191830217793,0.8766485647788984,-0.25787534031885767,-35.17,-8.87,-29.49,37.13,-34.25,OVERVALUED
ARES,Financials (S&P 500),2024-08-31,0.18866036774372819,0.07327799921105375,1.2270398780878888,0.18866036774372816,0.07187566162573113,4.992408413152586,3.935317895479192,1.7993653498984674,0.9915682967959528,-0.5438833358316636,-3.62,9.25,45.55,27.28,1.93,FAIRLY VALUED
AJG,Financials (S&P 500),2024-08-31,0.17792903421982076,0.07,0.3604442677585673,0.17792903421982084,0.01710133817114111,1.01934950347901,0.7254806068957962,0.2695127033453285,0.1523046092184369,-0.11809758879314824,33.33,20.93,27.84,17.81,-9.55,OVERVALUED
T,Communication Services (S&P 500),2024-08-31,0.013972055888223478,0.07,0.06867631693552038,0.013972055888223553,0.09415697296787141,1.7287168400363362,0.9808655480686529,0.4401048246104203,0.47219413549039435,-1.141695990275143,-57.29,22.2,43.77,21.08,38.55,UNDERVALUED
AZO,Consumer Discretionary (S&P 500),2024-08-31,0.07414237923041944,0.07,0.39736023697221673,0.07414237923041946,0.04035692388147158,1.4997577721760718,1.0523536065608832,0.2975470641987695,0.539714867617108,-0.18750917941206366,27.07,3.3,25.68,21.28,-6.9,OVERVALUED
AVB,Real Estate (S&P 500),2024-08-31,0.0672707278269915,0.07,0.6712260202216651,0.06727072782699157,0.06684933207802318,2.3872520827204866,1.699605881412806,0.4433363638636504,0.9487179487179487,-0.2591264939365878,51.5,24.08,27.31,20.03,-12.45,OVERVALUED
ADSK,Information Technology (S&P 500),2024-08-31,0.09830169830169821,0.09860004368510426,1.4184134231891115,0.0983016983016983,0.019825319426505304,0.48081176094638384,0.5060563988763036,0.16488679624777253,0.01134020618556701,-0.013278886599812066,9.81,-0.88,16.43,27.69,-2.86,FAIRLY VALUED
AVY,Materials (S&P 500),2024-08-31,-0.07467392386578608,0.07,0.8654290395758091,-0.07467392386578607,0.0222587248980588,0.22430815323971545,0.13140002476727558,0.06742685734063332,0.0,-0.1766955922437146,52.79,3.43,19.68,17.59,-14.23,OVERVALUED
BKR,Energy (S&P 500),2024-08-31,0.20561542824730572,0.07,0.6135645617819641,0.20561542824730572,0.05791794034447873,4.265638371680824,3.1289345926614507,1.0551285329180515,0.9980449657869013,-0.09982820692302666,-64.56,21.03,-0.3,24.72,85.32,UNDERVALUED
BDX,Health Care (S&P 500),2024-08-31,0.02660307366189718,0.07,0.4197446485429253,0.02660307366189719,0.0300621986989064,0.702667846232932,0.45165423924212017,0.1491857533695928,0.0,-0.2729960807932253,10.17,3.69,-11.9,19.6,2.84,FAIRLY VALUED
BAX,Health Care (S&P 500),2024-08-31,0.030128268867455565,0.07,0.48826148236732936,0.030128268867455503,0.03078876050170863,0.4152549450841824,0.15533790536319983,0.1523568274764303,0.0,-0.5869113128448449,-26.3,-9.26,-3.58,28.7,-28.7,OVERVALUED
BBY,Consumer Discretionary (S&P 500),2024-08-31,-0.061471337854766994,0.07,0.9367983648942272,-0.061471337854766946,0.0584580866585497,0.9155686895694356,0.6626094210564771,0.16545283165500257,0.028237585199610515,-0.12966678251820882,25.76,32.39,37.71,33.0,-5.55,OVERVALUED
TECH,Health Care (S&P 500),2024-08-31,0.028132261335258146,0.08620227805711227,1.1120307352236547,0.02813226133525808,0.02567258221937065,0.5225691223890313,0.5026566550725489,0.1265876980521439,0.0,-0.023759326747929823,-20.53,-0.98,-5.19,36.55,-1.34,FAIRLY VALUED
BIIB,Health Care (S&P 500),2024-08-31,-0.03320423850433485,0.07,0.6884906943602908,-0.033204238504334835,0.15021972410086057,3.398893208299374,2.5146263439270986,0.5326360663700132,1.0,-0.2119433321556447,90.88,-7.36,-23.41,26.01,4.68,FAIRLY VALUED
BLK,Financials (S&P 500),2024-08-31,-0.0007833044256699839,0.08005232670064878,1.018896707592063,-0.0007833044256700051,0.036498257151009586,0.7705853836747353,0.7009766673174724,0.16285423480313144,0.0374331550802139,-0.007525012561716076,15.17,9.46,32.21,19.54,31.85,UNDERVALUED
BMY,Health Care (S&P 500),2024-08-31,-0.024978877358694973,0.07,0.3892070633605643,-0.024978877358694945,0.148226760969733,3.048649898496042,2.199562968409381,0.5266506849308088,0.9978858350951374,-0.3261027268886444,-23.39,0.75,-14.97,26.26,43.83,UNDERVALUED
BF-B,Consumer Staples (S&P 500),2024-08-31,-0.011825922421948909,0.07,0.5050928660662174,-0.011825922421948912,0.06130782061850857,1.390923517917196,1.006886290901258,0.22646200779878528,0.4959183673469388,-0.13050566405702957,-42.58,-23.67,-29.97,26.22,-33.98,OVERVALUED
BRO,Financials (S&P 500),2024-08-31,0.1785012629806344,0.07,0.5311788943576177,0.1785012629806343,0.04125989598489073,2.8807928337407174,2.115618404237558,0.7606805753892528,0.9641393442622951,-0.11268136138009671,31.67,25.59,42.79,18.61,-30.38,OVERVALUED
BSX,Health Care (S&P 500),2024-08-31,0.12285128528623246,0.07,0.5344952658465066,0.12285128528623246,0.015047836963181727,0.7041014663962056,0.5102080468473404,0.15242335412190616,0.0019398642095053346,-0.07196335836639092,27.83,21.3,51.63,19.05,-39.64,OVERVALUED
BG,Consumer Staples (S&P 500),2024-08-31,-0.11440980485483099,0.07,0.324326056294153,-0.11440980485483103,0.06088384246814647,0.6462575140060762,0.5385467432011503,0.16356462446479694,0.010080645161290322,-0.22034315371399926,-30.38,14.07,-8.87,23.56,22.08,UNDERVALUED
BKNG,Consumer Discretionary (S&P 500),2024-08-31,0.2501462843768285,0.08688445465451733,1.2028300620193064,0.25014628437682856,0.06538623562634632,4.175346533171789,3.9784225757629814,1.5412039854436401,0.9994040524433849,-0.02022489671461922,23.06,13.49,26.51,26.26,36.4,UNDERVALUED
AVGO,Information Technology (S&P 500),2024-08-31,0.07878806131976024,0.13269938423662103,2.227165950153947,0.07878806131976027,0.02063421068564264,0.24723301267894315,0.2577215867485805,0.06749037986106557,0.0,-0.03784583179381107,175.52,16.98,79.53,43.21,127.78,UNDERVALUED
CDNS,Information Technology (S&P 500),2024-08-31,0.1483183115563893,0.11567366924630056,1.740739378925773,0.14831831155638936,0.014608284138197999,0.36956965101042305,0.3960758869870473,0.14076168416975418,0.0030015007503751876,0.003335683020197444,36.7,-15.25,11.85,30.3,16.61,UNDERVALUED
CAH,Health Care (S&P 500),2024-08-31,0.130444613568931,0.07,0.10914342683999337,0.13044461356893108,0.10861354712204108,6.115181195281009,4.513857972582475,1.3492355949068429,1.0,-0.022671207698867823,-92.23,1.04,31.74,21.19,108.01,UNDERVALUED
CPT,Real Estate (S&P 500),2024-08-31,0.08383095906817473,0.07,0.7812176764144256,0.08383095906817473,0.0319521585280706,1.091209853875029,0.745809380014723,0.2414959323210025,0.15462868769074262,-0.2785474131647829,35.99,32.06,21.21,23.87,-7.1,OVERVALUED
CAT,Industrials (S&P 500),2024-08-31,0.1284433001834182,0.07720174284939522,1.1863195107836766,0.12844330018341832,0.05669136261891907,2.5415588426041356,2.2275367953575618,0.8058068251961734,0.9768656716417911,-0.17810267875147795,1.19,5.97,28.9,25.53,134.7,UNDERVALUED
CDW,Information Technology (S&P 500),2024-08-31,-0.0999086265774548,0.07,0.8659514684536858,-0.09990862657745476,0.05279303089500666,0.5514721717967674,0.43198344986747605,0.1273643454536223,0.0,-0.177669924630972,23.74,-8.04,8.01,22.77,-39.05,OVERVALUED
CBOE,Financials (S&P 500),2024-08-31,-0.046734874321081255,0.07,-0.2425992063016464,-0.04673487432108122,0.012699997067333353,0.21939846346208033,0.15229544419841123,0.04076374666205346,0.0,-0.04991172229555404,-27.19,9.15,38.86,20.05,45.1,UNDERVALUED
CNC,Health Care (S&P 500),2024-08-31,0.06539049582488743,0.07,0.33219874902861707,0.0653904958248874,0.02908679236537649,1.1010795185215638,0.8158446131229521,0.1867438968040193,0.17681728880157171,-0.03996831519059831,-41.84,0.65,27.87,25.23,-18.64,OVERVALUED
CHTR,Communication Services (S&P 500),2024-08-31,0.010828921550479542,0.07,0.909662297465571,0.010828921550479435,0.17191716267721388,3.0111512067373267,1.765027172380053,0.7734584380163965,0.8247524752475247,-1.9316385727993166,0.37,24.54,-20.67,39.1,-57.48,OVERVALUED
CF,Materials (S&P 500),2024-08-31,-0.4072054353656356,0.07,0.5436041530451946,-0.40720543536563564,0.15065083009508906,0.1883220401201349,1.5189675562758806,0.29888280911678927,0.9712586719524281,-0.08021160131744241,91.91,5.4,10.49,28.5,58.12,UNDERVALUED
COR,Health Care (S&P 500),2024-08-31,0.09885871571731775,0.07,-0.036722234735489426,0.09885871571731782,0.08399645469789332,3.9667158119856367,2.9073758980440223,0.7817704115882594,1.0,-0.04636506621416391,68.13,2.05,37.39,16.43,33.46,UNDERVALUED
CRL,Health Care (S&P 500),2024-08-31,0.03856807995855194,0.08543459488817841,1.4460222356821901,0.03856807995855193,0.03678501369915068,0.5615471009513955,0.529491433778273,0.2021895191230827,0.014970059880239521,-0.27478185648383024,-11.45,-23.63,-4.39,35.4,47.38,UNDERVALUED
CVX,Energy (S&P 500),2024-08-31,-0.16462113466572204,0.07,0.37189626805488796,-0.16462113466572204,0.13258456831306317,1.5411734341526728,1.663601032582857,0.32164107906739575,0.9880715705765407,-0.05020880826106455,21.77,1.5,-4.18,20.61,51.12,UNDERVALUED
CHD,Consumer Staples (S&P 500),2024-08-31,0.09158047473770359,0.07,0.04956514155042101,0.0915804747377037,0.03351587884002035,1.4545803316555368,1.0542386266555508,0.2835372815089121,0.5444214876033058,-0.08529128791801885,-26.91,1.49,6.49,17.63,-2.0,FAIRLY VALUED
CI,Health Care (S&P 500),2024-08-31,0.08215741262133225,0.07,0.2825699635832238,0.08215741262133217,0.05724516649052332,2.2072715073008378,1.557362478702555,0.4206875129357027,0.9134241245136187,-0.22717879608941,44.99,8.32,33.27,26.89,-21.09,OVERVALUED
CSCO,Information Technology (S&P 500),2024-08-31,0.10553368116841555,0.07,0.6768845624108903,0.10553368116841554,0.06654869175343404,3.4851320225025564,2.631693013537926,0.7589858092465602,0.9989868287740629,0.008838846997416097,10.31,4.6,-9.04,20.15,127.4,UNDERVALUED
CTAS,Industrials (S&P 500),2024-08-31,0.08857378182209619,0.07220473628617968,0.7740748394064252,0.0885737818220963,0.023712862381998837,1.0082628362297426,0.8013108215963219,0.21869937250374513,0.18449197860962566,-0.029039016149470315,47.36,28.46,61.1,18.93,2.9,FAIRLY VALUED
CME,Financials (S&P 500),2024-08-31,0.11146750607642342,0.07,0.034097320893112175,0.11146750607642347,0.04630713372631276,2.256544478569574,1.6687387002808425,0.437303942678102,0.959203036053131,-0.007192366317588463,15.41,-1.46,11.49,16.9,36.32,UNDERVALUED
CTSH,Information Technology (S&P 500),2024-08-31,-0.0038604076590488257,0.07,0.7051315628322707,-0.0038604076590487957,0.05704925458642633,1.5818090466177674,1.1902248071407662,0.23046846957010114,0.7797131147540983,0.03502366572261476,44.34,-0.84,10.38,19.5,-18.64,OVERVALUED
CL,Consumer Staples (S&P 500),2024-08-31,0.08292981577336223,0.07,0.17562706468622283,0.08292981577336228,0.03679473767209843,1.5163985263576467,1.10411818166357,0.2913814905400656,0.6167664670658682,-0.09701362913790845,6.44,23.99,48.39,14.58,-11.73,OVERVALUED
KO,Consumer Staples (S&P 500),2024-08-31,0.06394753976374301,0.07,0.2042407543560468,0.06394753976374291,0.03757391627367322,1.4047990178677554,1.017941045166824,0.2682582445720288,0.5105740181268882,-0.11084972241707147,4.48,23.08,25.01,13.4,32.17,UNDERVALUED
CMCSA,Communication Services (S&P 500),2024-08-31,0.0011941331005460576,0.07,0.6377200910512725,0.001194133100546007,0.16513896448604715,3.9393722202756045,2.783975708694811,0.681031682658974,1.0,-0.6680368174525058,4.73,-3.97,-12.91,22.53,-22.73,OVERVALUED
ED,Utilities (S&P 500),2024-08-31,-0.06426292278238677,0.07,0.1017499361556286,-0.06426292278238672,0.08436042194862765,1.002312081737541,0.5796015528289632,0.27908408308450283,0.06808943089430894,-0.7259873682680201,-9.76,15.87,18.26,17.43,14.02,UNDERVALUED
FIX,Industrials (S&P 500),2024-08-31,0.2575609294255288,0.11446625881244969,1.7322191293968323,0.2575609294255288,0.018982678009915176,0.8675022353606826,0.8842004599835305,0.3533418089868378,0.32030075187969925,-0.004115775752209655,85.45,10.7,92.28,42.77,375.95,UNDERVALUED
COP,Energy (S&P 500),2024-08-31,-0.28477335847325913,0.07,0.337476434612303,-0.2847733584732591,0.09739595260046195,0.37901443137865404,1.0456820883428062,0.22019692857718895,0.5741293532338309,-0.10565579883106162,44.49,3.32,-1.42,21.73,26.22,UNDERVALUED
STZ,Consumer Staples (S&P 500),2024-08-31,0.053868776844466115,0.07,0.5666739862291057,0.053868776844466074,0.031177472305965664,0.8704811566306836,0.5729922457702098,0.18906891134012013,0.01016260162601626,-0.29627951346155523,-58.99,-2.15,-6.17,19.0,-41.4,OVERVALUED
CEG,Utilities (S&P 500),2024-08-31,0.019558101472995082,0.0962028613171371,1.5091485317559405,0.01955810147299509,0.01941537872292762,0.18253632844416254,0.1901624958845062,0.08455038596749845,0.0,-0.14428283238957998,-30.32,12.37,90.3,42.92,40.37,UNDERVALUED
CPAY,Financials (S&P 500),2024-08-31,0.09646266598076703,0.07,0.9744029574951061,0.096462665980767,0.04394462251835207,1.9350958051975613,1.3681944707752616,0.4427289611298019,0.780835881753313,-0.23567280601240556,25.94,12.03,16.13,25.58,30.57,UNDERVALUED
CTVA,Materials (S&P 500),2024-08-31,-0.013119450014322576,0.07402954984856534,0.7961169059210034,-0.013119450014322544,0.032350101406331704,0.7650759755832004,0.6236791822408895,0.1292065593786898,0.0,0.003937185379481922,3.25,7.19,14.51,30.68,41.54,UNDERVALUED
COST,Consumer Staples (S&P 500),2024-08-31,0.06757316460604357,0.07478236513860384,0.8330455980049694,0.06757316460604351,0.0067831934159014165,0.2532031022486456,0.2115660252149363,0.04905602257126702,0.0,0.012322121364531912,62.48,17.9,67.21,19.39,5.76,UNDERVALUED
CSX,Industrials (S&P 500),2024-08-31,-0.013195987342624393,0.07,0.6395018331096183,-0.013195987342624386,0.07296196642455083,1.524405365095721,1.077977112291081,0.26610325998019346,0.603,-0.27010100945914306,8.71,-10.07,15.05,17.69,52.58,UNDERVALUED
CMI,Industrials (S&P 500),2024-08-31,0.21340029920923276,0.07,0.7292037693449939,0.21340029920923273,0.037920841738053955,2.8425836662272017,2.0445303586964707,0.7092280130103797,0.9579579579579579,-0.11696113429585302,59.16,16.68,39.55,22.98,95.64,UNDERVALUED
CRH,Materials (S&P 500),2024-08-31,0.06802554777984904,0.08558031849366252,1.3403116515602156,0.06802554777984904,0.052249587176863906,1.273824201175741,1.2421320157828681,0.3610846908252921,0.7157956547269524,-0.10876269108850324,88.0,10.03,62.99,29.06,4.88,FAIRLY VALUED
DRI,Consumer Discretionary (S&P 500),2024-08-31,0.08602376094128417,0.07,0.5532890918830315,0.08602376094128415,0.07833900500269647,3.3313374796334863,2.4165641309226187,0.6972905350113272,0.9940652818991098,-0.29614656739803596,-5.07,-7.45,5.39,20.52,46.61,UNDERVALUED
CVS,Health Care (S&P 500),2024-08-31,0.10949647560835674,0.07,0.3912036811851836,0.10949647560835682,0.28158474799070643,12.595996511523502,9.148676457114249,2.6191751520924194,1.0,-1.0419103543225068,-42.05,-20.9,-8.73,30.08,76.54,UNDERVALUED
DHR,Health Care (S&P 500),2024-08-31,-0.10332920466914386,0.07,0.7633414989594098,-0.10332920466914386,0.02937023347661206,0.4207291428395189,0.32949554380490403,0.08451775624207057,0.0,-0.06954934615098975,54.22,5.35,15.14,23.21,-18.81,OVERVALUED
DVA,Health Care (S&P 500),2024-08-31,0.04567251001602601,0.07,0.5122405107616652,0.045672510016025986,0.10941994134147444,3.1316063382032207,2.1207108823495995,0.6161209197505331,0.9780658025922233,-0.8009029003405885,16.66,20.03,47.35,34.99,16.11,UNDERVALUED
DE,Industrials (S&P 500),2024-08-31,0.17483717483717487,0.07,0.7647655159781782,0.17483717483717484,0.04375822662381512,2.938943400189591,2.0606584316237773,1.0091729545393497,0.8869475847893115,-0.5315934669809735,-29.93,6.66,-4.73,23.27,65.29,UNDERVALUED
DECK,Consumer Discretionary (S&P 500),2024-08-31,0.18208572469885187,0.09851232053732673,1.3567141020099387,0.18208572469885198,0.01694223521616348,0.7307961779524661,0.7756141374341621,0.3002133717987266,0.18863049095607234,0.05031023203501533,45.35,3.53,81.31,39.95,-44.42,OVERVALUED
DVN,Energy (S&P 500),2024-08-31,-0.2040273358025979,0.07,0.6258450990493157,-0.20402733580259794,0.11914284610767163,0.6005630598897308,1.0582858838557776,0.22520128116199364,0.5836653386454184,-0.20739465085469763,10.45,2.65,-8.38,25.98,16.59,UNDERVALUED
FANG,Energy (S&P 500),2024-08-31,-0.12826677817269494,0.07,0.45306547581136425,-0.12826677817269497,0.043728297387138994,0.3852787751984586,0.3399001750106253,0.10403568184921295,0.0,-0.18746598764652272,67.5,11.48,36.5,24.57,13.69,UNDERVALUED
DAL,Industrials (S&P 500),2024-08-31,0.1476019137242497,0.07,1.2514632868686306,0.14760191372424974,0.16991313531357413,10.540835411143762,7.665484603835692,2.8782765078250137,1.0,-0.9182035014192077,-38.18,2.76,0.14,31.16,95.16,UNDERVALUED
DELL,Information Technology (S&P 500),2024-08-31,-0.13563894781087182,0.10099827439661194,1.842349938675547,-0.13563894781087185,0.10492952678296177,0.4760337511012443,0.6782194520246342,0.22024319202802578,0.0891946992864424,-0.23536767578313084,74.55,-4.42,109.05,60.1,288.03,UNDERVALUED
DG,Consumer Staples (S&P 500),2024-08-31,0.022374133049444467,0.07,0.504945445878706,0.02237413304944452,0.08774241546554364,1.7486646311970817,1.0345959384335965,0.41980605126139814,0.5196770938446014,-1.0089287029845053,-33.82,-43.64,-39.0,46.34,52.24,UNDERVALUED
DLTR,Consumer Staples (S&P 500),2024-08-31,0.08886870194335406,0.07,0.647712396267355,0.08886870194335399,0.08201813393793826,3.2246287119514676,2.293268956069416,0.6550061471436486,0.992992992992993,-0.37712279508198665,-32.74,-42.3,-30.95,31.26,52.03,UNDERVALUED
DPZ,Consumer Discretionary (S&P 500),2024-08-31,-0.012739252192672135,0.07,0.7148287965964303,-0.012739252192672152,0.04635109500885959,0.8284136809545141,0.5266834651221651,0.1811594878794359,0.0009606147934678194,-0.36648379737396486,3.49,-7.38,8.24,28.11,-16.48,OVERVALUED
DOW,Materials (S&P 500),2024-08-31,-0.2158096376225792,0.07,0.7763270908614601,-0.21580963762257918,0.10251898816995927,0.527691897245649,0.9388719068182698,0.24074424429569105,0.42512562814070354,-0.3992126103159008,166.86,-3.62,3.39,19.46,-31.47,OVERVALUED
DOV,Industrials (S&P 500),2024-08-31,-0.020358803871510234,0.0707504325603723,0.8511326245032628,-0.020358803871510244,0.026775410258455132,0.5168382122337051,0.35882304418045075,0.10166120969671635,0.0,-0.12838407200187094,37.38,11.45,27.01,20.6,9.44,UNDERVALUED
EBAY,Consumer Discretionary (S&P 500),2024-08-31,0.03236345074017355,0.07,0.7302208593147562,0.032363450740173556,0.04828164599315157,1.3845854787038114,0.9751868430575796,0.2413559928485239,0.4695912263210369,-0.20959586576289763,23.59,22.66,34.81,24.48,81.57,UNDERVALUED
ETN,Industrials (S&P 500),2024-08-31,0.11777178103315333,0.09937251071696328,1.5128415961453774,0.11777178103315343,0.016889331072393477,0.3609207353807334,0.3836136118103716,0.15034056073246319,0.0005175983436853002,-0.07781883213419818,54.8,4.47,35.04,28.03,38.58,UNDERVALUED
ECL,Materials (S&P 500),2024-08-31,0.07981505236893671,0.07,0.5757376097052875,0.0798150523689367,0.02118283534205929,0.8029527307182732,0.5679705899988365,0.16186799606818034,0.006958250497017893,-0.11036114942806009,32.4,12.62,39.23,20.1,13.48,UNDERVALUED
EOG,Energy (S&P 500),2024-08-31,-0.21395632713956325,0.07,0.31122651410761265,-0.21395632713956328,0.07486734603594124,0.4907534556094599,0.8106799016243604,0.1435014717920054,0.09285714285714286,0.01647102012516204,6.89,12.75,4.29,23.17,26.17,UNDERVALUED
EW,Health Care (S&P 500),2024-08-31,0.12231182795698925,0.08212357701735064,0.9880490234522822,0.12231182795698925,0.007749788210396379,0.30573934383806767,0.2872743367590101,0.0882360302035474,0.0,0.010634210966103216,0.46,-19.6,-8.51,41.91,28.4,UNDERVALUED
