ticker,category,as_of_date,growth_rate,wacc,beta,revenue_growth,fcf_yield,dcf_over_price,mc_mean_over_price,mc_std_over_price,mc_prob_undervalued,net_cash_per_share_over_price,relative_vs_history_pct,momentum_6m,momentum_12m,annualized_volatility,realized_return_pct,realized_label
DPZ,mid-cap (consumer disc.),2025-08-26,0.018481639650401727,0.07,0.6691788218082443,0.05068985332273062,0.07945616751608522,2.113164782922002,1.476589248273566,0.3763591743580924,0.8866474543707973,-0.3301978565293937,0.29,-5.07,7.69,27.6,-24.47,OVERVALUED
DOW,deep-value (chemicals),2025-08-26,-0.13106240357352028,0.07,1.2984643760073278,-0.037156559544619244,0.22750884899652796,2.3411246049079426,2.0371615259778144,0.5627537288209851,0.9758793969849247,-0.9343434708968197,-24.79,-33.52,-50.34,43.97,39.94,UNDERVALUED
CMI,mid-cap (industrials),2025-08-26,0.10214257001495408,0.08845205888162784,1.2171668291517976,0.0010861588140319977,0.07418822013547968,2.1982935381940814,2.1986822984716543,0.7378824674108745,0.9884393063583815,-0.10943447414744241,-15.07,9.83,31.48,30.1,50.5,UNDERVALUED
HPQ,deep-value (hardware),2025-08-26,-0.07730878165753918,0.07981988145763877,1.216347150342188,-0.0029599017089243828,0.1759267099690977,2.0805528980741905,1.9030946475999677,0.537044333170355,0.9841924398625429,-0.31756401018231817,-2.33,-18.42,-21.31,36.77,14.71,UNDERVALUED
WHR,mid-cap (consumer durables),2025-08-26,-0.08241121704239829,0.07,0.9512757356957158,-0.14638910305833977,0.23571877878788838,3.193316617735224,2.1854236897152464,0.7319256121659378,0.9538615847542627,-1.1999165724472975,160.62,-5.42,-0.43,44.46,-55.83,OVERVALUED
DAL,mid-cap (airlines),2025-08-26,0.10393597066939897,0.08675527250184534,1.8102895266813028,0.06193150496141125,0.06109412092405749,1.3947516918648273,1.3285463956556038,0.5438224613721292,0.6936989498249708,-0.5038358443680837,-1.6,-0.01,49.54,50.65,34.01,UNDERVALUED
LUV,mid-cap (airlines),2025-08-26,0.0742760515907519,0.07607607602364079,1.2649278219088547,0.05335173048177533,0.08424513358913664,2.833719363477474,2.39117843466109,0.6030911382482586,1.0,-0.028224433334539587,11.58,10.11,21.28,40.88,21.67,UNDERVALUED
PHM,mid-cap (homebuilder),2025-08-26,0.058997436383705804,0.07,0.7257285987982318,0.11738398306816429,0.06407852190436196,2.4811942786425263,1.841877010101309,0.4236998076004072,0.9912621359223301,-0.024289600709583834,37.08,26.08,-2.22,35.54,-1.86,FAIRLY VALUED
KMB,mid-cap (consumer staples),2025-08-26,-0.08733270787135283,0.07,0.0706944765175626,-0.01988802052956958,0.052339639488562094,0.716264501411438,0.5298111058562736,0.15353715950040991,0.005035246727089627,-0.1588875799553243,-11.15,-5.0,-6.35,19.04,-12.17,OVERVALUED
HRL,mid-cap (consumer staples),2025-08-26,-0.02182978502757904,0.07,0.07997709046992042,-0.015624512283639733,0.0658619421700113,1.5362143596262041,1.1197256514229104,0.2564571319505669,0.6567460317460317,-0.14120722675336977,-14.55,2.04,-6.3,21.81,-11.88,OVERVALUED
YUM,mid-cap (consumer disc.),2025-08-26,0.05039628662679907,0.07,0.4262067422079362,0.06684567552289429,0.03507033677353223,0.9977284180408561,0.6601655737469025,0.2082766829524484,0.06224489795918367,-0.28988173420025565,5.62,-2.47,10.62,22.88,5.6,UNDERVALUED
NUE,mid-cap (steel/industrials),2025-08-26,-0.1395557937731856,0.08761411319627613,1.2917709791445036,-0.11465114939217606,0.08583469202440615,0.6791908997284976,0.8610095178008952,0.23014587878325388,0.25959885386819487,-0.09980196120113881,105.91,10.9,1.87,41.11,64.72,UNDERVALUED
CLX,mid-cap (consumer staples),2025-08-26,-0.040059547976722176,0.07,0.22026911741889899,-0.040059547976722155,0.015153023072940386,0.1189228315613839,0.041136877593959745,0.049030957807760345,0.0,-0.19342583815381062,-35.83,-21.79,-20.45,20.9,-5.68,OVERVALUED
DE,mid-cap (industrials),2025-08-26,-0.00747695991378361,0.07,0.8016817179010064,-0.16149913690081,0.031143082357804067,0.35098407204951304,0.14994804905557227,0.12049711448108032,0.0,-0.44411402743197437,16.51,2.61,29.76,28.68,28.9,UNDERVALUED
CAT,mid-cap (industrials),2025-08-26,0.04430115136622015,0.0815040467994387,1.1762001438487466,-0.033566954965702354,0.047569703433892385,1.069663271976052,0.9748342058345574,0.26891402548820137,0.4397116644823067,-0.1543024165826904,23.09,26.96,25.74,30.18,90.77,UNDERVALUED
IP,mid-cap (industrials/paper),2025-08-26,-0.13495053821526604,0.08029542914789929,0.953413461274864,-0.012349529096239008,0.06970718554272624,0.45680441197094546,0.5566278225607457,0.18994955790902468,0.013280212483399735,-0.2947906636589302,54.11,-10.76,3.39,37.18,-13.16,OVERVALUED
COIN,high-volatility/high-multiple,2025-08-26,0.4335195361946693,0.14557931499166207,2.4831339313434992,1.1117178931939855,0.0031039542354630617,0.2796845791671059,0.17307014343380261,0.027178354146188313,0.0,0.05897186543376871,-91.48,44.85,45.92,86.39,-44.13,OVERVALUED
ABNB,hypergrowth/high-multiple (travel),2025-08-26,0.14970606098682526,0.0998686764260162,1.3334177630293087,0.11949178178884744,0.02546202470804077,0.8923743025631771,0.9684435422215413,0.35466894592677645,0.38928939237899074,0.060795064633872464,-26.8,-11.9,8.59,39.63,45.8,UNDERVALUED
BLK,mega-cap,2025-08-26,0.06854017287431491,0.08685854288719035,1.1102566508920624,0.14267316199115293,0.020999438811779753,0.5242372493554381,0.5131733670900792,0.13778184339180657,0.0005844535359438924,-0.00844004138200424,29.06,20.79,31.92,26.64,2.1,FAIRLY VALUED
GOOGL,mega-cap,2025-08-26,0.11244320123345042,0.088562478157329,1.049127274556456,0.13866243322901553,0.033211620525061936,1.0953603389114461,1.0962136288816744,0.35409265170517723,0.5524355300859599,0.00035366070899915935,20.42,20.2,25.68,31.07,64.93,UNDERVALUED
MSFT,mega-cap,2025-08-26,0.1566996201307127,0.08447584425867137,0.9632095939853268,0.15669962013071279,0.03205479598776439,1.4892201311590247,1.4406812974674041,0.5396959625666848,0.7775790101371497,-0.01318609665984644,20.12,26.03,21.36,24.84,-3.37,FAIRLY VALUED
META,mega-cap,2025-08-26,0.18773139353298318,0.10323060869269352,1.417264334724264,0.21941112807816043,0.01110685078415514,0.4195539744028662,0.45889316992523943,0.1987215062742863,0.02034587995930824,-0.0027144166430310584,85.33,12.12,43.31,36.64,-27.38,OVERVALUED
AAPL,mega-cap,2025-08-26,-0.004184211808589633,0.09716346094543536,1.2777097289802533,0.020219940775141214,0.028029647964994783,0.38289235332292637,0.39696049750755297,0.10472303304460774,0.0,-0.022204192181177626,34.75,-4.36,1.56,32.1,36.26,UNDERVALUED
NVDA,mega-cap,2025-08-26,1.199518338720932,0.1311068599338945,1.9949113130358307,1.1420340763599357,0.008233147569182782,16.04715902601164,0.3828407890798663,0.09147145856091031,0.0,-0.00031350809455099393,58.25,38.48,40.55,51.69,19.46,UNDERVALUED
ORCL,mega-cap,2025-08-26,0.060195379749369504,0.09879737591896912,1.4730490682278083,0.06019537974936942,0.024437398041560764,0.34984458165011734,0.3735255469033372,0.14105156966441812,0.0005151983513652757,-0.12958144636307656,66.34,36.57,70.03,44.19,-38.65,OVERVALUED
ADBE,mega-cap,2025-08-26,0.10519617881227394,0.08265649722050306,0.9540281158501241,0.10799113813179453,0.03929998135861169,1.4319251615820434,1.3476121560595822,0.4110040213732458,0.7912087912087912,0.009947908507699502,-33.1,-19.61,-36.43,34.24,-23.3,OVERVALUED
PG,mega-cap (consumer staples),2025-08-26,0.024790868960807844,0.07,0.16684443801755955,0.024790868960807746,0.0313286893117059,0.9185687506764183,0.6744741153726507,0.15417682043287823,0.01116751269035533,-0.06688651859949964,3.34,-7.76,-5.47,18.51,-5.64,OVERVALUED
NFLX,mega-cap,2025-08-26,0.11067580505641428,0.08401292304885911,0.9588658057835292,0.15649919994477407,0.016659361517060673,0.5878807531885829,0.5667452923327215,0.18860370034044477,0.026184538653366583,-0.01483038146187286,85.45,23.84,78.54,33.06,-34.64,OVERVALUED
V,mega-cap (payments),2025-08-26,0.1071246580803411,0.07542326353857956,0.7733138461314876,0.10023581294214927,0.029794471492971524,1.3103411783853935,1.0979612777354733,0.33362568977167933,0.5797665369649806,-0.012894537708669366,46.52,0.5,32.23,22.6,4.98,FAIRLY VALUED
MA,mega-cap (payments),2025-08-26,0.12546553153764695,0.07632199911251955,0.7939623108239949,0.12228065981353096,0.026064642198365684,1.158806560703413,0.9837095779378178,0.2999644133225651,0.43471698113207546,-0.018218720505223763,24.7,5.72,27.57,21.86,-2.4,FAIRLY VALUED
JNJ,mega-cap (healthcare),2025-08-26,0.05375580670405822,0.07,0.05687432602415664,0.04300191406662831,0.032431585330330186,1.1829295214995206,0.8760933144675671,0.19783028372353093,0.28180862250262884,-0.030010699814543247,8.31,9.95,11.85,19.17,54.15,UNDERVALUED
UNH,mega-cap (healthcare),2025-08-26,0.111219385029389,0.07,0.25808826596525336,0.07711061239646738,0.06611378189199107,3.181684040837918,2.2970153634461137,0.6793064643555545,0.9889669007021064,-0.19270641827659932,-22.42,-34.46,-47.63,47.76,31.53,UNDERVALUED
KO,mega-cap (consumer staples),2025-08-26,0.04610709843191407,0.07,0.08619727559889825,0.028565808453905668,0.04264759446675175,1.419788342722691,1.0120568680445587,0.24805543281841824,0.4949596774193548,-0.11718295277589776,8.84,-1.51,1.36,17.24,35.4,UNDERVALUED
WMT,mega-cap (retail),2025-08-26,0.05546900064612115,0.07,0.6419723709776688,0.05070009643201543,0.018381270838161948,0.6272884462241762,0.45379635243957434,0.11200588273449608,0.0,-0.0666714457855545,42.14,0.59,28.12,23.95,8.76,UNDERVALUED
PEP,mega-cap (consumer staples),2025-08-26,0.031127269843750804,0.07,0.19808100575597815,0.004187119414896525,0.04611962749690704,1.3229575183641873,0.9345649950970861,0.2302986168431085,0.41200406917599186,-0.18784918394248298,-15.97,-1.04,-13.37,21.66,0.48,FAIRLY VALUED
HD,mega-cap (retail),2025-08-26,0.0066833833652422125,0.07,0.6501318907826156,0.04483555928184504,0.050124773941040514,1.288857062535869,0.9209195393202633,0.22402928933272215,0.3798828125,-0.15365054270785106,29.31,5.68,11.12,22.41,-15.74,OVERVALUED
COST,mega-cap (retail),2025-08-26,0.058851038876004624,0.07,0.5742957081728028,0.05020017334599034,0.01473846245890454,0.5799339129461273,0.43296196380605606,0.09636945411371117,0.0,0.004188443056885462,56.32,-8.54,7.62,21.73,-0.25,FAIRLY VALUED
IBM,mega-cap (enterprise tech),2025-08-26,0.01819722579479821,0.07,0.7179205395453795,0.014435822825735531,0.027161920336725095,0.6310123310656355,0.41539839750950225,0.12336847631503056,0.0,-0.20291609045996606,13.42,-3.89,27.22,29.0,-1.18,FAIRLY VALUED
DIS,mega-cap (media),2025-08-26,0.05092061011698057,0.07646607978305128,1.021328664286062,0.027705910144210217,0.03933958017799711,0.9787376767491817,0.8095601309875354,0.23064270541673343,0.22490566037735849,-0.2037777707628708,2.11,5.65,31.05,29.62,-7.46,OVERVALUED
